Subject,Action,Object,Exception-Condition,Resource-Usage,Time-stamp,flag
User5,Close,SharedFile6,1,7.88,2016:04:19:17:05:48,normal
User3,Execute,wmp.exe,1,112.74,2016:04:19:17:08:22,normal
User2,Cut,File3,1,1.58,2016:04:19:17:12:04,normal
User5,Write,File2,1,35.9,2016:04:19:17:14:51,normal
User5,Execute,notepad.exe,1,9.16,2016:04:19:17:17:14,normal
User2,Execute,wmp.exe,1,120.04,2016:04:19:17:20:12,normal
User2,Read,SharedFile5,1,13.18,2016:04:19:17:23:54,normal
User5,Open,SharedFile6,1,16.71,2016:04:19:17:26:31,normal
User3,Delete,File3,1,1.21,2016:04:19:17:28:04,normal
User3,Execute,cmd.exe,1,1.8,2016:04:19:17:32:01,normal
User1,Execute,cmd.exe,1,2.64,2016:04:19:17:33:40,normal
User2,Copy,File3,1,2.91,2016:04:19:17:34:42,normal
User2,Execute,wmp.exe,1,111.72,2016:04:19:17:37:50,normal
User3,Execute,cmd.exe,1,2.33,2016:04:19:17:39:05,normal
User2,Read,File2,1,27.53,2016:04:19:17:40:59,normal
User1,Execute,GChrome.exe,1,99.93,2016:04:19:17:43:51,normal
User2,Close,SharedFile4,1,17,2016:04:19:17:44:09,normal
User5,Execute,wmp.exe,1,115.78,2016:04:19:17:45:35,normal
User1,Execute,ps.exe,1,36.49,2016:04:19:17:46:19,normal
User5,Open,SharedFile4,1,9.09,2016:04:19:17:48:37,normal
User5,Execute,notepad.exe,1,12.11,2016:04:19:17:52:48,normal
User2,Copy,SharedFile5,1,14.96,2016:04:19:17:53:00,normal
User3,Execute,GChrome.exe,1,108.35,2016:04:19:17:54:05,normal
User4,Execute,cmd.exe,1,1.66,2016:04:19:17:56:03,normal
User3,Copy,File1,1,47.34,2016:04:19:17:59:44,normal
User5,Execute,cmd.exe,1,2.55,2016:04:19:18:01:32,normal
User4,Execute,GChrome.exe,1,112.62,2016:04:19:18:03:21,normal
User1,Execute,GChrome.exe,1,94.09,2016:04:19:18:06:54,normal
User2,Copy,File2,1,24.71,2016:04:19:18:09:04,normal
User5,Write,File1,1,28.28,2016:04:19:18:16:17,normal
User1,Execute,wmp.exe,1,116.76,2016:04:19:18:18:29,normal
User4,Cut,File3,1,1.31,2016:04:19:18:24:43,normal
User2,Copy,File1,1,44.8,2016:04:19:18:26:46,normal
User4,Execute,wmp.exe,1,110.65,2016:04:19:18:28:02,normal
User1,Delete,File3,1,2.08,2016:04:19:18:29:51,normal
User4,Execute,cmd.exe,1,1.39,2016:04:19:18:31:41,normal
User1,Execute,wmp.exe,1,111.87,2016:04:19:18:36:54,normal
User5,Read,File1,1,42.14,2016:04:19:18:39:21,normal
User1,Delete,File1,1,46.2,2016:04:19:18:42:27,normal
User5,Execute,notepad.exe,1,9.05,2016:04:19:18:45:51,normal
User4,Execute,notepad.exe,1,11.46,2016:04:19:18:46:55,normal
User1,Execute,notepad.exe,1,9.4,2016:04:19:18:55:48,normal
User3,Delete,File1,1,38.79,2016:04:19:18:56:30,normal
User1,Cut,File1,1,50.71,2016:04:19:18:59:30,normal
User3,Copy,File1,1,46.55,2016:04:19:19:06:51,normal
User5,Execute,cmd.exe,1,2.9,2016:04:19:19:07:42,normal
User3,Execute,ps.exe,1,91.59,2016:04:19:19:08:17,normal
User2,Copy,File3,1,3.26,2016:04:19:19:13:16,normal
User5,Write,SharedFile6,1,6.6,2016:04:19:19:14:50,normal
User2,Write,File2,1,26.89,2016:04:19:19:16:34,normal
User4,Execute,wmp.exe,1,117.7,2016:04:19:19:17:52,normal
User1,Execute,notepad.exe,1,11.89,2016:04:19:19:18:12,normal
User4,Read,File3,1,1.87,2016:04:19:19:19:53,normal
User1,Execute,notepad.exe,1,12.35,2016:04:19:19:22:08,normal
User1,Execute,wmp.exe,1,119.44,2016:04:19:19:26:09,normal
User5,Copy,File1,1,48.73,2016:04:19:19:28:25,normal
User3,Cut,File2,1,32.47,2016:04:19:19:30:24,normal
User5,Execute,cmd.exe,1,1.55,2016:04:19:19:32:40,normal
User1,Execute,ps.exe,1,107.89,2016:04:19:19:33:48,normal
User1,Execute,cmd.exe,1,1.47,2016:04:19:19:34:58,normal
User4,Execute,notepad.exe,1,9.1,2016:04:19:19:37:13,normal
User4,Execute,wmp.exe,1,117.35,2016:04:19:19:38:02,normal
User5,Execute,ps.exe,1,115.08,2016:04:19:19:41:00,normal
User5,Write,SharedFile4,1,10.68,2016:04:19:19:44:23,normal
User4,Write,File3,1,3.07,2016:04:19:19:45:32,normal
User4,Execute,cmd.exe,1,1.28,2016:04:19:19:47:14,normal
User1,Read,File2,1,33.05,2016:04:19:19:49:24,normal
User1,Read,File3,1,2.67,2016:04:19:19:52:43,normal
User5,Execute,GChrome.exe,1,93.3,2016:04:19:19:55:44,normal
User5,Execute,ps.exe,1,48.53,2016:04:19:19:56:45,normal
User1,Delete,File1,1,34.58,2016:04:19:19:58:37,normal
User5,Execute,wmp.exe,1,114.69,2016:04:19:20:03:55,normal
User3,Copy,File2,1,17.13,2016:04:19:20:06:10,normal
User4,Execute,GChrome.exe,1,119.41,2016:04:19:20:09:00,normal
User3,Execute,wmp.exe,1,119.04,2016:04:19:20:13:57,normal
User3,Execute,wmp.exe,1,120.34,2016:04:19:20:17:44,normal
User4,Cut,File3,1,1.61,2016:04:19:20:19:52,normal
User5,Execute,wmp.exe,1,119.23,2016:04:19:20:20:17,normal
User5,Copy,File1,1,41.14,2016:04:19:20:22:23,normal
User1,Execute,wmp.exe,1,116.98,2016:04:19:20:23:07,normal
User2,Execute,GChrome.exe,1,110.39,2016:04:19:20:25:21,normal
User1,Delete,File3,1,2.08,2016:04:19:20:27:50,normal
User5,Cut,File1,1,36.36,2016:04:19:20:30:39,normal
User3,Write,File3,1,2.31,2016:04:19:20:42:07,normal
User1,Copy,File2,1,16.83,2016:04:19:20:47:27,normal
User4,Execute,cmd.exe,1,1.36,2016:04:19:20:50:32,normal
User1,Delete,File1,1,32.96,2016:04:19:20:51:50,normal
User4,Read,File3,1,2.84,2016:04:19:20:52:44,normal
User4,Execute,cmd.exe,1,1.1,2016:04:19:20:55:17,normal
User3,Execute,wmp.exe,1,120.58,2016:04:19:20:56:45,normal
User1,Execute,GChrome.exe,1,106.78,2016:04:19:20:57:54,normal
User5,Read,File3,1,3.05,2016:04:19:20:58:02,normal
User4,Execute,GChrome.exe,1,94.9,2016:04:19:21:00:53,normal
User3,Execute,notepad.exe,1,10.14,2016:04:19:21:02:17,normal
User4,Execute,wmp.exe,1,115.95,2016:04:19:21:03:05,normal
User4,Execute,cmd.exe,1,2.98,2016:04:19:21:06:25,normal
User4,Cut,File2,1,21.27,2016:04:19:21:09:08,normal
User5,Write,File3,1,3.96,2016:04:19:21:10:40,normal
User4,Delete,File1,1,42.44,2016:04:19:21:13:58,normal
User4,Execute,GChrome.exe,1,115.6,2016:04:19:21:14:11,normal
User2,Execute,ps.exe,1,75.3,2016:04:19:21:17:30,normal
User5,Execute,cmd.exe,1,1.73,2016:04:19:21:21:52,normal
User1,Execute,cmd.exe,1,1.7,2016:04:19:21:22:17,normal
User3,Execute,cmd.exe,1,1.16,2016:04:19:21:25:45,normal
User3,Read,File2,1,38.02,2016:04:19:21:28:51,normal
User2,Execute,GChrome.exe,1,114.85,2016:04:19:21:31:39,normal
User3,Execute,cmd.exe,1,1.21,2016:04:19:21:32:02,normal
User2,Execute,GChrome.exe,1,111.22,2016:04:19:21:34:30,normal
User5,Execute,cmd.exe,1,1.64,2016:04:19:21:35:43,normal
User4,Copy,File2,1,40.21,2016:04:19:21:36:46,normal
User4,Execute,ps.exe,1,91.61,2016:04:19:21:38:22,normal
User2,Execute,ps.exe,1,35.44,2016:04:19:21:40:17,normal
User2,Close,SharedFile5,1,20.26,2016:04:19:21:43:39,normal
User4,Write,File3,1,2.21,2016:04:19:21:47:05,normal
User2,Execute,ps.exe,1,80.08,2016:04:19:21:50:06,normal
User2,Copy,File2,1,22.16,2016:04:19:21:53:26,normal
User5,Copy,SharedFile4,1,7.79,2016:04:19:21:56:49,normal
User5,Execute,GChrome.exe,1,98.54,2016:04:19:21:59:36,normal
User2,Execute,cmd.exe,1,2.16,2016:04:19:22:02:52,normal
User5,Write,File2,1,32.76,2016:04:19:22:04:14,normal
User5,Open,SharedFile5,1,16.22,2016:04:19:22:08:25,normal
User2,Copy,File2,1,17.69,2016:04:19:22:10:18,normal
User2,Copy,File3,1,3.84,2016:04:19:22:11:37,normal
User4,Write,File3,1,2.52,2016:04:19:22:12:35,normal
User3,Write,File2,1,37.4,2016:04:19:22:15:35,normal
User1,Copy,File1,1,38.27,2016:04:19:22:16:57,normal
User5,Copy,File3,1,3.57,2016:04:19:22:17:19,normal
User5,Execute,GChrome.exe,1,111.8,2016:04:19:22:18:36,normal
User1,Write,File3,1,3.91,2016:04:19:22:22:52,normal
User1,Delete,File1,1,41.59,2016:04:19:22:25:04,normal
User3,Execute,ps.exe,1,96.4,2016:04:19:22:29:38,normal
User2,Execute,notepad.exe,1,12.2,2016:04:19:22:30:29,normal
User4,Write,File1,1,35.7,2016:04:19:22:31:05,normal
User1,Execute,wmp.exe,1,113.35,2016:04:19:22:33:37,normal
User1,Read,File3,1,2.47,2016:04:19:22:35:04,normal
User5,Execute,notepad.exe,1,10.36,2016:04:19:22:39:37,normal
User3,Execute,ps.exe,1,82.38,2016:04:19:22:42:47,normal
User1,Read,File1,1,47.7,2016:04:19:22:47:42,normal
User5,Copy,SharedFile6,1,6.48,2016:04:19:22:49:11,normal
User4,Execute,wmp.exe,1,114.25,2016:04:19:22:53:46,normal
User3,Read,File3,1,3.84,2016:04:19:22:54:30,normal
User5,Execute,cmd.exe,1,2.13,2016:04:19:22:56:11,normal
User2,Execute,cmd.exe,1,2.29,2016:04:19:22:58:15,normal
User4,Execute,notepad.exe,1,12.56,2016:04:19:23:00:46,normal
User1,Copy,File1,1,29.22,2016:04:19:23:03:57,normal
User5,Execute,GChrome.exe,1,125.49,2016:04:19:23:06:16,normal
User5,Execute,cmd.exe,1,2.5,2016:04:19:23:08:41,normal
User2,Write,File2,1,20.18,2016:04:19:23:11:15,normal
User4,Execute,wmp.exe,1,115.21,2016:04:19:23:13:24,normal
User4,Execute,wmp.exe,1,114.42,2016:04:19:23:14:18,normal
User2,Execute,cmd.exe,1,1.46,2016:04:19:23:16:47,normal
User1,Execute,notepad.exe,1,9.72,2016:04:19:23:17:13,normal
User5,Write,File3,1,1.93,2016:04:19:23:18:35,normal
User4,Execute,GChrome.exe,1,90.49,2016:04:19:23:20:20,normal
User4,Copy,File2,1,24.87,2016:04:19:23:23:41,normal
User2,Cut,File3,1,3.12,2016:04:19:23:24:42,normal
User3,Execute,cmd.exe,1,1.58,2016:04:19:23:26:37,normal
User3,Execute,cmd.exe,1,2.41,2016:04:19:23:35:43,normal
User1,Execute,ps.exe,1,94.66,2016:04:19:23:36:59,normal
User2,Execute,notepad.exe,1,10.78,2016:04:19:23:37:01,normal
User3,Execute,wmp.exe,1,119.92,2016:04:19:23:38:35,normal
User4,Execute,wmp.exe,1,116.73,2016:04:19:23:42:06,normal
User1,Execute,notepad.exe,1,10.08,2016:04:19:23:44:49,normal
User5,Copy,File3,1,3.72,2016:04:19:23:45:45,normal
User3,Execute,GChrome.exe,1,108.75,2016:04:19:23:46:23,normal
User4,Execute,notepad.exe,1,12.5,2016:04:19:23:47:02,normal
User5,Read,File1,1,34.69,2016:04:19:23:50:24,normal
User1,Cut,File1,1,41.4,2016:04:19:23:51:43,normal
User4,Execute,wmp.exe,1,111.33,2016:04:19:23:52:47,normal
User5,Execute,notepad.exe,1,12.61,2016:04:19:23:53:11,normal
User4,Execute,cmd.exe,1,1.29,2016:04:19:23:54:12,normal
User3,Read,File1,1,29.42,2016:04:19:23:55:45,normal
User4,Read,File1,1,50.33,2016:04:19:23:57:34,normal
User5,Execute,notepad.exe,1,10.55,2016:04:20:00:00:58,normal
User4,Read,File2,1,38.7,2016:04:20:00:01:48,normal
User5,Read,SharedFile4,1,9.32,2016:04:20:00:03:26,normal
User5,Execute,cmd.exe,1,1.01,2016:04:20:00:05:20,normal
User5,Execute,cmd.exe,1,2.65,2016:04:20:00:06:59,normal
User2,Read,File2,1,24.3,2016:04:20:00:10:10,normal
User1,Execute,GChrome.exe,1,91.26,2016:04:20:00:19:55,normal
User1,Delete,File3,1,2.8,2016:04:20:00:22:22,normal
User4,Execute,GChrome.exe,1,118.07,2016:04:20:00:25:44,normal
User1,Cut,File2,1,35.92,2016:04:20:00:28:06,normal
User5,Execute,notepad.exe,1,12.5,2016:04:20:00:29:32,normal
User3,Delete,File3,1,1.08,2016:04:20:00:30:26,normal
User5,Cut,File3,1,2.89,2016:04:20:00:32:36,normal
User5,Copy,SharedFile6,1,10.96,2016:04:20:00:38:31,normal
User2,Execute,notepad.exe,1,11.35,2016:04:20:00:39:59,normal
User5,Execute,GChrome.exe,1,103.67,2016:04:20:00:42:29,normal
User5,Delete,File1,1,47.32,2016:04:20:00:44:34,normal
User4,Execute,cmd.exe,1,2.98,2016:04:20:00:46:50,normal
User5,Execute,cmd.exe,1,2.17,2016:04:20:00:47:49,normal
User2,Execute,notepad.exe,1,12.24,2016:04:20:00:49:40,normal
User5,Execute,notepad.exe,1,11.9,2016:04:20:00:50:04,normal
User2,Execute,cmd.exe,1,1.69,2016:04:20:00:51:37,normal
User1,Execute,GChrome.exe,1,96.03,2016:04:20:00:54:28,normal
User3,Execute,notepad.exe,1,11.79,2016:04:20:00:58:28,normal
User5,Close,SharedFile6,1,7.36,2016:04:20:00:59:44,normal
User5,Execute,wmp.exe,1,116.61,2016:04:20:01:02:21,normal
User1,Execute,GChrome.exe,1,117.77,2016:04:20:01:03:28,normal
User5,Execute,GChrome.exe,1,104.64,2016:04:20:01:04:46,normal
User4,Execute,cmd.exe,1,1.77,2016:04:20:01:07:22,normal
User5,Write,SharedFile5,1,15.45,2016:04:20:01:09:56,normal
User5,Delete,File1,1,50.78,2016:04:20:01:11:44,normal
User4,Execute,cmd.exe,1,1.97,2016:04:20:01:12:44,normal
User4,Read,File1,1,34.5,2016:04:20:01:13:59,normal
User2,Write,File1,1,39.29,2016:04:20:01:15:17,normal
User1,Execute,ps.exe,1,80.45,2016:04:20:01:18:53,normal
User4,Execute,notepad.exe,1,9.78,2016:04:20:01:19:01,normal
User2,Execute,GChrome.exe,1,98.42,2016:04:20:01:22:45,normal
User1,Open,SharedFile6,1,11.31,2016:04:20:01:23:49,normal
User5,Execute,wmp.exe,1,116.85,2016:04:20:01:27:34,normal
User3,Read,File3,1,3.3,2016:04:20:01:28:37,normal
User5,Execute,notepad.exe,1,9.76,2016:04:20:01:29:20,normal
User4,Execute,cmd.exe,1,1.95,2016:04:20:01:32:12,normal
User5,Execute,wmp.exe,1,113.63,2016:04:20:01:33:25,normal
User4,Copy,File2,1,39.08,2016:04:20:01:39:37,normal
User5,Read,SharedFile5,1,13.13,2016:04:20:01:40:37,normal
User1,Execute,notepad.exe,1,11.74,2016:04:20:01:46:04,normal
User3,Execute,GChrome.exe,1,122.08,2016:04:20:01:51:54,normal
User1,Execute,notepad.exe,1,12.1,2016:04:20:01:53:57,normal
User2,Delete,File3,1,3.15,2016:04:20:01:54:15,normal
User5,Read,File1,1,30.1,2016:04:20:01:58:11,normal
User5,Delete,File3,1,3.64,2016:04:20:02:01:14,normal
User2,Execute,wmp.exe,1,120.79,2016:04:20:02:02:24,normal
User1,Execute,wmp.exe,1,111.2,2016:04:20:02:03:52,normal
User5,Read,SharedFile4,1,6.84,2016:04:20:02:05:07,normal
User4,Execute,GChrome.exe,1,118.15,2016:04:20:02:07:10,normal
User4,Execute,GChrome.exe,1,89.26,2016:04:20:02:12:34,normal
User5,Execute,wmp.exe,1,119.05,2016:04:20:02:16:51,normal
User2,Execute,ps.exe,1,47.8,2016:04:20:02:19:02,normal
User4,Execute,GChrome.exe,1,129.66,2016:04:20:02:23:30,normal
User4,Execute,notepad.exe,1,12.65,2016:04:20:02:26:35,normal
User1,Write,SharedFile6,1,5.04,2016:04:20:02:28:24,normal
User1,Cut,File2,1,28.48,2016:04:20:02:30:50,normal
User4,Write,File3,1,2.54,2016:04:20:02:32:58,normal
User3,Execute,notepad.exe,1,11.29,2016:04:20:02:33:44,normal
User4,Write,File1,1,31.91,2016:04:20:02:34:12,normal
User5,Execute,cmd.exe,1,1.27,2016:04:20:02:36:03,normal
User3,Cut,File2,1,23.35,2016:04:20:02:40:31,normal
User2,Execute,notepad.exe,1,11.25,2016:04:20:02:43:02,normal
User1,Delete,File1,1,33.21,2016:04:20:02:45:06,normal
User2,Execute,GChrome.exe,1,105.02,2016:04:20:02:46:14,normal
User2,Execute,notepad.exe,1,10.78,2016:04:20:02:48:53,normal
User4,Write,File1,1,47.6,2016:04:20:02:51:26,normal
User4,Delete,File1,1,33.99,2016:04:20:02:53:31,normal
User4,Copy,File1,1,48.27,2016:04:20:02:54:04,normal
User3,Execute,notepad.exe,1,12.89,2016:04:20:02:55:21,normal
User5,Delete,File3,1,3.04,2016:04:20:02:56:02,normal
User3,Cut,File1,1,44.05,2016:04:20:02:59:57,normal
User1,Execute,ps.exe,1,118.81,2016:04:20:03:00:51,normal
User1,Execute,notepad.exe,1,10.75,2016:04:20:03:01:58,normal
User2,Delete,File2,1,27.63,2016:04:20:03:02:58,normal
User5,Execute,notepad.exe,1,10,2016:04:20:03:04:52,normal
User2,Delete,File3,1,1.45,2016:04:20:03:06:15,normal
User1,Execute,GChrome.exe,1,103.36,2016:04:20:03:07:46,normal
User1,Execute,cmd.exe,1,2.63,2016:04:20:03:08:46,normal
User1,Execute,notepad.exe,1,12.1,2016:04:20:03:09:49,normal
User1,Delete,File2,1,31.03,2016:04:20:03:10:46,normal
User2,Execute,notepad.exe,1,11.16,2016:04:20:03:13:58,normal
User3,Execute,cmd.exe,1,1.83,2016:04:20:03:15:16,normal
User4,Execute,notepad.exe,1,10.75,2016:04:20:03:16:49,normal
User1,Execute,ps.exe,1,75.2,2016:04:20:03:17:12,normal
User3,Execute,ps.exe,1,54.64,2016:04:20:03:19:04,normal
User4,Execute,wmp.exe,1,113.57,2016:04:20:03:20:51,normal
User5,Cut,File1,1,39.37,2016:04:20:03:21:10,normal
User5,Write,SharedFile5,1,14.3,2016:04:20:03:23:59,normal
User1,Execute,wmp.exe,1,112.53,2016:04:20:03:26:50,normal
User5,Delete,File3,1,3.83,2016:04:20:03:27:16,normal
User5,Execute,cmd.exe,1,1.24,2016:04:20:03:30:36,normal
User5,Execute,wmp.exe,1,113.83,2016:04:20:03:31:21,normal
User3,Execute,ps.exe,1,55.28,2016:04:20:03:32:34,normal
User3,Copy,File2,1,29.9,2016:04:20:03:33:33,normal
User1,Execute,wmp.exe,1,114.08,2016:04:20:03:35:02,normal
User2,Execute,ps.exe,1,114.18,2016:04:20:03:37:59,normal
User2,Read,File1,1,33.15,2016:04:20:03:39:01,normal
User5,Copy,File3,1,1.05,2016:04:20:03:40:56,normal
User5,Execute,cmd.exe,1,2.72,2016:04:20:03:42:57,normal
User2,Execute,GChrome.exe,1,86.15,2016:04:20:03:43:30,normal
User1,Execute,ps.exe,1,68.1,2016:04:20:03:44:37,normal
User4,Execute,notepad.exe,1,11.11,2016:04:20:03:46:19,normal
User1,Write,SharedFile6,1,9.61,2016:04:20:03:47:26,normal
User5,Execute,ps.exe,1,70.57,2016:04:20:03:49:22,normal
User5,Read,SharedFile5,1,15.94,2016:04:20:03:51:35,normal
User2,Execute,notepad.exe,1,11.67,2016:04:20:03:52:55,normal
User1,Read,File3,1,2.71,2016:04:20:03:54:47,normal
User1,Read,SharedFile6,1,10.57,2016:04:20:03:55:40,normal
User2,Execute,wmp.exe,1,115.31,2016:04:20:03:56:31,normal
User3,Execute,GChrome.exe,1,117.33,2016:04:20:03:58:01,normal
User5,Execute,cmd.exe,1,2.56,2016:04:20:04:00:33,normal
User3,Copy,File1,1,50.51,2016:04:20:04:07:32,normal
User5,Execute,wmp.exe,1,117.25,2016:04:20:04:09:12,normal
User4,Delete,File3,1,2.89,2016:04:20:04:12:16,normal
User3,Copy,File2,1,31.08,2016:04:20:04:17:58,normal
User2,Execute,wmp.exe,1,117.48,2016:04:20:04:18:15,normal
User3,Execute,cmd.exe,1,1.5,2016:04:20:04:21:51,normal
User3,Execute,wmp.exe,1,119.9,2016:04:20:04:23:06,normal
User5,Read,SharedFile5,1,11.4,2016:04:20:04:24:02,normal
User2,Execute,cmd.exe,1,2.01,2016:04:20:04:26:58,normal
User2,Read,File3,1,3.8,2016:04:20:04:27:12,normal
User5,Execute,ps.exe,1,30.59,2016:04:20:04:28:29,normal
User3,Execute,notepad.exe,1,11.47,2016:04:20:04:29:06,normal
User4,Execute,notepad.exe,1,12.51,2016:04:20:04:31:39,normal
User5,Execute,notepad.exe,1,11.8,2016:04:20:04:32:56,normal
User4,Execute,GChrome.exe,1,119.58,2016:04:20:04:35:09,normal
User4,Execute,GChrome.exe,1,91.96,2016:04:20:04:36:30,normal
User5,Execute,notepad.exe,1,11.79,2016:04:20:04:40:49,normal
User2,Execute,wmp.exe,1,117.57,2016:04:20:04:43:11,normal
User3,Execute,ps.exe,1,34.98,2016:04:20:04:44:35,normal
User1,Copy,File3,1,3.84,2016:04:20:04:45:42,normal
User4,Delete,File3,1,1.82,2016:04:20:04:48:18,normal
User3,Execute,GChrome.exe,1,111.06,2016:04:20:04:49:29,normal
User3,Execute,ps.exe,1,94.08,2016:04:20:04:50:25,normal
User3,Copy,File3,1,1.62,2016:04:20:04:51:45,normal
User3,Cut,File1,1,34.14,2016:04:20:04:54:15,normal
User3,Copy,File2,1,39.19,2016:04:20:04:57:36,normal
User5,Execute,notepad.exe,1,10,2016:04:20:04:58:39,normal
User2,Execute,notepad.exe,1,9.92,2016:04:20:05:01:56,normal
User5,Read,File1,1,49.63,2016:04:20:05:02:20,normal
User5,Write,SharedFile5,1,11.81,2016:04:20:05:05:58,normal
User1,Execute,notepad.exe,1,9.69,2016:04:20:05:07:13,normal
User1,Cut,File3,1,2.31,2016:04:20:05:08:53,normal
User1,Close,SharedFile6,1,18.33,2016:04:20:05:12:29,normal
User2,Cut,File3,1,2.08,2016:04:20:05:14:41,normal
User4,Copy,File3,1,1.22,2016:04:20:05:15:01,normal
User5,Execute,ps.exe,1,80.65,2016:04:20:05:17:16,normal
User5,Cut,File2,1,33.62,2016:04:20:05:24:51,normal
User4,Copy,File2,1,28.39,2016:04:20:05:26:48,normal
User1,Execute,wmp.exe,1,114.18,2016:04:20:05:29:38,normal
User3,Execute,GChrome.exe,1,122.4,2016:04:20:05:30:48,normal
User4,Read,File3,1,2.08,2016:04:20:05:31:21,normal
User3,Read,File2,1,18.59,2016:04:20:05:32:36,normal
User4,Open,SharedFile6,1,6.8,2016:04:20:05:36:41,normal
User5,Execute,notepad.exe,1,12.21,2016:04:20:05:38:11,normal
User5,Execute,wmp.exe,1,118.82,2016:04:20:05:39:32,normal
User2,Execute,GChrome.exe,1,97.47,2016:04:20:05:40:35,normal
User5,Execute,ps.exe,1,110.26,2016:04:20:05:43:43,normal
User2,Execute,wmp.exe,1,113.04,2016:04:20:05:44:45,normal
User5,Copy,File1,1,50.25,2016:04:20:05:47:51,normal
User2,Execute,wmp.exe,1,115.66,2016:04:20:05:48:46,normal
User1,Write,File2,1,19.61,2016:04:20:05:51:18,normal
User4,Read,File1,1,45.94,2016:04:20:05:53:05,normal
User2,Delete,File2,1,24.21,2016:04:20:05:54:08,normal
User4,Execute,cmd.exe,1,1.85,2016:04:20:05:55:17,normal
User4,Write,File2,1,17.23,2016:04:20:05:56:03,normal
User1,Delete,File2,1,16.81,2016:04:20:05:57:40,normal
User1,Execute,cmd.exe,1,1.66,2016:04:20:05:58:33,normal
User5,Write,SharedFile5,1,12.96,2016:04:20:06:03:09,normal
User1,Delete,File1,1,37.57,2016:04:20:06:06:19,normal
User4,Execute,ps.exe,1,85.33,2016:04:20:06:13:57,normal
User3,Cut,File1,1,40.25,2016:04:20:06:15:51,normal
User3,Copy,File1,1,39.39,2016:04:20:06:16:45,normal
User2,Cut,File2,1,16.61,2016:04:20:06:22:56,normal
User4,Delete,File2,1,40.48,2016:04:20:06:23:59,normal
User1,Execute,GChrome.exe,1,103.6,2016:04:20:06:24:03,normal
User2,Execute,ps.exe,1,80.39,2016:04:20:06:26:55,normal
User5,Close,SharedFile5,1,1.96,2016:04:20:06:27:51,normal
User5,Execute,GChrome.exe,1,96.99,2016:04:20:06:29:39,normal
User4,Execute,GChrome.exe,1,122.77,2016:04:20:06:30:28,normal
User2,Open,SharedFile5,1,1.22,2016:04:20:06:31:26,normal
User3,Execute,wmp.exe,1,110.95,2016:04:20:06:33:02,normal
User3,Execute,notepad.exe,1,10.36,2016:04:20:06:35:12,normal
User3,Write,File2,1,17.67,2016:04:20:06:36:16,normal
User1,Execute,GChrome.exe,1,90.42,2016:04:20:06:37:54,normal
User3,Execute,GChrome.exe,1,81.96,2016:04:20:06:42:36,normal
User1,Write,File3,1,3.17,2016:04:20:06:48:24,normal
User4,Read,File3,1,1.19,2016:04:20:06:49:07,normal
User4,Cut,File1,1,28.79,2016:04:20:06:51:49,normal
User4,Delete,File1,1,42.08,2016:04:20:06:55:42,normal
User5,Read,File2,1,26.57,2016:04:20:06:57:16,normal
User3,Read,File2,1,37.81,2016:04:20:07:05:43,normal
User3,Execute,notepad.exe,1,9.72,2016:04:20:07:09:07,normal
User2,Execute,notepad.exe,1,11.05,2016:04:20:07:12:16,normal
User5,Copy,File1,1,48.25,2016:04:20:07:15:43,normal
User5,Execute,ps.exe,1,113.93,2016:04:20:07:17:09,normal
User4,Execute,cmd.exe,1,2.34,2016:04:20:07:20:53,normal
User2,Execute,notepad.exe,1,12.44,2016:04:20:07:21:07,normal
User4,Execute,notepad.exe,1,12.07,2016:04:20:07:22:59,normal
User1,Execute,notepad.exe,1,12.73,2016:04:20:07:24:12,normal
User3,Execute,cmd.exe,1,2.95,2016:04:20:07:25:31,normal
User2,Delete,File2,1,25.73,2016:04:20:07:26:41,normal
User5,Execute,cmd.exe,1,1.3,2016:04:20:07:28:36,normal
User5,Execute,wmp.exe,1,110.44,2016:04:20:07:31:09,normal
User1,Execute,cmd.exe,1,2.8,2016:04:20:07:34:22,normal
User2,Delete,File1,1,31.3,2016:04:20:07:35:11,normal
User2,Copy,File3,1,3.38,2016:04:20:07:38:06,normal
User3,Execute,wmp.exe,1,116.1,2016:04:20:07:44:53,normal
User2,Execute,notepad.exe,1,12.81,2016:04:20:07:48:57,normal
User4,Read,File3,1,3.77,2016:04:20:07:49:00,normal
User3,Execute,GChrome.exe,1,121.6,2016:04:20:07:51:44,normal
User4,Execute,GChrome.exe,1,114.28,2016:04:20:07:53:21,normal
User2,Execute,wmp.exe,1,117.22,2016:04:20:07:55:46,normal
User1,Read,File2,1,37.02,2016:04:20:07:58:57,normal
User5,Execute,cmd.exe,1,2.43,2016:04:20:07:59:47,normal
User4,Copy,File3,1,1.27,2016:04:20:08:01:47,normal
User4,Execute,ps.exe,1,53.57,2016:04:20:08:04:00,normal
User4,Execute,wmp.exe,1,113.06,2016:04:20:08:07:31,normal
